input,R,G,B
7.734375000000000000e-01,7.978811815250000938e-01,7.393603989499999418e-01,7.050233094750000262e-01
7.773437500000000000e-01,8.024729874625000647e-01,7.433541784249999562e-01,7.082739740375000315e-01
7.812500000000000000e-01,8.070647934000000356e-01,7.473479578999999706e-01,7.115246386000000367e-01
7.851562500000000000e-01,8.115323221000001475e-01,7.516010304750000426e-01,7.153652067500000378e-01
7.890625000000000000e-01,8.159998508000000372e-01,7.558541030500000035e-01,7.192057749000001499e-01
7.929687500000000000e-01,8.204673794999999270e-01,7.601071756249999645e-01,7.230463430500000399e-01
7.968750000000000000e-01,8.249349082000000388e-01,7.643602482000000364e-01,7.268869112000000410e-01
8.007812500000000000e-01,8.294024369000001506e-01,7.686133207749999974e-01,7.307274793500000420e-01
8.046875000000000000e-01,8.338699656000000404e-01,7.728663933499999583e-01,7.345680474999999321e-01
8.085937500000000000e-01,8.383374942999999302e-01,7.771194659249999193e-01,7.384086156500000442e-01
8.125000000000000000e-01,8.428050230000000420e-01,7.813725384999999912e-01,7.422491838000000453e-01
8.164062500000000000e-01,8.478728971875000298e-01,7.862974926625000416e-01,7.468527545249999955e-01
8.203125000000000000e-01,8.529407713750000175e-01,7.912224468249999809e-01,7.514563252499999457e-01
8.242187500000000000e-01,8.580086455625000053e-01,7.961474009875000313e-01,7.560598959750001180e-01
8.281250000000000000e-01,8.630765197500001040e-01,8.010723551500000816e-01,7.606634667000000682e-01
8.320312500000000000e-01,8.681443939375000918e-01,8.059973093124999100e-01,7.652670374249999075e-01
8.359375000000000000e-01,8.732122681250000795e-01,8.109222634749999603e-01,7.698706081499999687e-01
8.398437500000000000e-01,8.782801423125000673e-01,8.158472176374998996e-01,7.744741788750000300e-01
8.437500000000000000e-01,8.833480165000000550e-01,8.207721717999999500e-01,7.790777495999999802e-01
8.476562500000000000e-01,8.887709960124999808e-01,8.260641396375000278e-01,7.841041458624999905e-01
8.515625000000000000e-01,8.941939755250000177e-01,8.313561074749999946e-01,7.891305421250001118e-01
8.554687500000000000e-01,8.996169550375001656e-01,8.366480753124999614e-01,7.941569383875000110e-01
8.593750000000000000e-01,9.050399345499999804e-01,8.419400431499999282e-01,7.991833346500000212e-01
8.632812500000000000e-01,9.104629140624999062e-01,8.472320109875000060e-01,8.042097309124999205e-01
8.671875000000000000e-01,9.158858935750000541e-01,8.525239788249999728e-01,8.092361271749999307e-01
8.710937500000000000e-01,9.213088730875000909e-01,8.578159466624999396e-01,8.142625234374999410e-01
8.750000000000000000e-01,9.267318526000000167e-01,8.631079145000000175e-01,8.192889196999999513e-01
8.789062500000000000e-01,9.299548839125000299e-01,8.688500199000001034e-01,8.266540182624999566e-01
8.828125000000000000e-01,9.331779152250000431e-01,8.745921252999999673e-01,8.340191168249999620e-01
8.867187500000000000e-01,9.364009465375000563e-01,8.803342306999999423e-01,8.413842153874999674e-01
8.906250000000000000e-01,9.396239778499999584e-01,8.860763360999999172e-01,8.487493139500000838e-01
8.945312500000000000e-01,9.428470091624999716e-01,8.918184415000001142e-01,8.561144125124999782e-01
8.984375000000000000e-01,9.460700404749999848e-01,8.975605469000000891e-01,8.634795110749999836e-01
9.023437500000000000e-01,9.492930717874999980e-01,9.033026522999999530e-01,8.708446096374999890e-01
9.062500000000000000e-01,9.525161031000000111e-01,9.090447577000000390e-01,8.782097081999999943e-01
9.101562500000000000e-01,9.531546244874999907e-01,9.146533314750000532e-01,8.873453570000000568e-01
9.140625000000000000e-01,9.537931458749999702e-01,9.202619052500000674e-01,8.964810058000000081e-01
9.179687500000000000e-01,9.544316672624999498e-01,9.258704790249999705e-01,9.056166545999999595e-01
9.218750000000000000e-01,9.550701886500000404e-01,9.314790528000000958e-01,9.147523034000000219e-01
9.257812500000000000e-01,9.557087100375000199e-01,9.370876265750001100e-01,9.238879522000000843e-01
9.296875000000000000e-01,9.563472314249998885e-01,9.426962003499999021e-01,9.330236010000000357e-01
9.335937500000000000e-01,9.569857528124999790e-01,9.483047741250000273e-01,9.421592497999999871e-01
9.375000000000000000e-01,9.576242741999999586e-01,9.539133479000000415e-01,9.512948986000000495e-01
9.414062500000000000e-01,9.608388502249999297e-01,9.575917897124999190e-01,9.553006465749999121e-01
9.453125000000000000e-01,9.640534262500000118e-01,9.612702315250000185e-01,9.593063945500001077e-01
9.492187500000000000e-01,9.672680022749999829e-01,9.649486733374998959e-01,9.633121425249999703e-01
9.531250000000000000e-01,9.704825782999999539e-01,9.686271151500001064e-01,9.673178905000001659e-01
9.570312500000000000e-01,9.736971543249999250e-01,9.723055569625000949e-01,9.713236384750000285e-01
9.609375000000000000e-01,9.769117303499998961e-01,9.759839987749999723e-01,9.753293864499998911e-01
9.648437500000000000e-01,9.801263063749999782e-01,9.796624405875000718e-01,9.793351344250000867e-01
9.687500000000000000e-01,9.833408823999999493e-01,9.833408823999999493e-01,9.833408823999999493e-01
9.726562500000000000e-01,9.854232721000000250e-01,9.854232721000000250e-01,9.854232720999999140e-01
9.765625000000000000e-01,9.875056617999999897e-01,9.875056617999999897e-01,9.875056617999998787e-01
9.804687500000000000e-01,9.895880514999999544e-01,9.895880514999999544e-01,9.895880514999998434e-01
9.843750000000000000e-01,9.916704411999999191e-01,9.916704412000000302e-01,9.916704411999999191e-01
9.882812500000000000e-01,9.937528308999998838e-01,9.937528308999999949e-01,9.937528309000001059e-01
9.921875000000000000e-01,9.958352205999999596e-01,9.958352206000000706e-01,9.958352206000000706e-01
9.960937500000000000e-01,9.979176103000000353e-01,9.979176102999999243e-01,9.979176103000000353e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
